CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12009066500,Florida,Brevard,1,3319,1520,0,0,0,0,0,0,0,1,0,7,101289,1,1,1,1,1,0,0,1,2799.466638,3319.000002,2799.466638,608.8396513,731.301019,608.8396513,3319.000002,1,731.301019,0.220337758,567.9999994,0.171135884,716.9999989,0.216028924,3131.999979,0.943657722,23.99999993,0.007231094,59.99999887,0.018077734,3.000000082,0.000903887,9.999999978,0.003012956,90.00000029,0.027116601,150.9999998,0.045495631,106.3405763,0.069960905,85.50628704,0.056254136,2799.466638,0.843466899,608.8396513,0.18344069,488.4153742,0.147157389,595.2487999,0.179345827,2644.062947,0.796644455,20.18034931,0.00608025,53.06424839,0.015988023,1.547703825,0.000466316,8.173888096,0.002462756,72.43748878,0.021825095,128.3737221,0.038678434,89.00694604,0.058557201,71.06595582,0.046753918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,568,717,3132,24,60,3,10,90,151,102,85
12009066600,Florida,Brevard,1,4253,1828,0,1,0.0002351,0,0,0,0,0,0,3.9,84262,1,1,1,1,1,0,0,0,4066.688289,4252.999984,4066.688289,356.058702,373.9530456,356.058702,4252.999984,0.999999996,373.9530456,0.087926886,745.0000013,0.175170468,1024,0.24077122,4054.999997,0.953444627,33.99999937,0.007994357,49.00000018,0.011521279,4.000000078,0.000940513,13.99999995,0.003291794,96.9999999,0.02280743,189.0000014,0.04443922,37.08239259,0.020285773,55.36167759,0.030285382,4066.688289,0.956192873,356.058702,0.083719422,725.1773937,0.170509615,964.4951425,0.226779954,3877.680239,0.911751761,33.78710186,0.007944299,45.93192677,0.010799889,3.192654464,0.000750683,13.78710244,0.003241736,92.30927583,0.021704509,182.2575169,0.042853872,33.77294255,0.018475352,52.26797459,0.028592984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,745,1024,4055,34,49,4,14,97,189,33,52
12009066700,Florida,Brevard,1,4696,2050,0,21,0.0044719,0,0,0,0,0,0,4.3,65033,1,1,1,1,1,0,0,0,576.8311343,3996.386107,576.8311343,171.8122857,739.3004997,171.8122857,3996.386107,0.851019188,739.3004997,0.157431963,816.0754721,0.173780978,814.0380549,0.173347116,3768.933147,0.802583719,42.90721957,0.009136972,84.13664205,0.017916661,0,0,9.859004535,0.002099447,90.55007967,0.019282385,195.965578,0.041730319,7.394357046,0.003607003,131.3856316,0.064090552,576.8311343,0.122834569,171.8122857,0.036586943,122.0660299,0.025993618,132.257081,0.028163774,552.5714319,0.117668533,1.260781839,0.00026848,8.48435474,0.001806719,0,0,0.86002437,0.00018314,13.65453171,0.002907694,19.22697752,0.004094331,0,0,18.61679209,0.009081362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,938,966,4420,50,103,1,10,112,237,13,147
12009066800,Florida,Brevard,1,1396,505,0,0,0,0,0,0,0,0,0,8.4,70560,0,1,0,1,0,0,0,0,12.28178775,1258.200404,12.28178775,2.945969433,301.7980647,2.945969433,1258.200404,0.901289688,301.7980647,0.216187725,422.7101058,0.302800935,75.66503575,0.054201315,1020.758638,0.731202463,101.2959712,0.072561584,28.74457207,0.020590668,0,0,3,0.002148997,104.4012343,0.074785984,162.3597171,0.116303522,33.18230667,0.065707538,33.18230667,0.065707538,12.28178775,0.008797842,2.945969433,0.002110293,2.944818199,0.002109469,0.626787841,0.000448988,10.65268171,0.007630861,0.391742408,0.000280618,0.423004325,0.000303012,0,0,0,0,0.814359337,0.000583352,0.791009769,0.000566626,0.380464237,0.000753395,0.380464237,0.000753395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,457,90,1132,116,33,0,3,112,177,34,34
12009066900,Florida,Brevard,1,6084,2784,0,2,0.0003287,0,0,0,0,0,0,11.2,95659,1,1,1,1,1,0,0,0,4483.554838,6083.999977,4483.554838,963.9457128,1179.852131,963.9457128,6083.999977,0.999999996,1179.852131,0.193927043,942.9999927,0.154996711,1458.999997,0.239809335,5659.999994,0.930309006,90.99999985,0.014957265,129.9999994,0.021367521,2.999999994,0.000493097,30.00000008,0.004930966,169.9999994,0.027942143,292.9999961,0.048159105,75.80086919,0.027227324,214.3195354,0.076982592,4483.554838,0.736941952,963.9457128,0.158439466,716.0320817,0.117691006,1078.874032,0.177329722,4156.439581,0.683175474,64.23335912,0.010557751,110.2048791,0.018113885,2.84319269,0.000467323,18.27330784,0.003003502,131.5605384,0.02162402,229.5067958,0.03772301,62.86250208,0.022579922,153.5343823,0.055148844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,943,1459,5660,91,130,3,30,170,293,72,199
12009067100,Florida,Brevard,1,1222,347,0,182,0.1489362,0,0,0,0,0,0,5.8,66250,1,1,1,1,1,0,0,0,1221.999993,1221.999993,1221.999993,325.8666631,325.8666631,325.8666631,1221.999993,0.999999995,325.8666631,0.266666664,380.9999991,0.31178396,15.99999973,0.013093289,942.9999968,0.771685758,142.9999999,0.117021277,22.99999952,0.018821604,4.999999968,0.004091653,11.00000001,0.009001637,96.99999987,0.079378069,224.9999956,0.184124383,3.242990628,0.009345794,18.37694685,0.052959501,1221.999993,0.999999995,325.8666631,0.266666664,380.9999991,0.31178396,15.99999973,0.013093289,942.9999968,0.771685758,142.9999999,0.117021277,22.99999952,0.018821604,4.999999968,0.004091653,11.00000001,0.009001637,96.99999987,0.079378069,224.9999956,0.184124383,3.242990628,0.009345794,18.37694685,0.052959501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,381,16,943,143,23,5,11,97,225,3,17
12009068101,Florida,Brevard,1,2000,1111,0,0,0,0,0,0,0,0,0,15.7,54063,1,1,1,1,1,0,0,0,1999.999983,1999.999983,1999.999983,659.4105494,659.4105494,659.4105494,1999.999983,0.999999991,659.4105494,0.329705275,240.9999977,0.120499999,406.9999953,0.203499998,1879.999986,0.939999993,21.99999988,0.011,35.0000001,0.0175,0,0,6.999999933,0.0035,55.99999949,0.028,62.99999986,0.0315,98.93746412,0.089052623,90.31730574,0.081293705,1999.999983,0.999999991,659.4105494,0.329705275,240.9999977,0.120499999,406.9999953,0.203499998,1879.999986,0.939999993,21.99999988,0.011,35.0000001,0.0175,0,0,6.999999933,0.0035,55.99999949,0.028,62.99999986,0.0315,98.93746412,0.089052623,90.31730574,0.081293705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,241,407,1880,22,35,0,7,56,63,103,93
12009068102,Florida,Brevard,0,3300,1549,0,4,0.0012121,0,0,0,0,0,0,7.9,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300.000058,1.000000018,716.2298268,0.217039341,491.000011,0.148787882,941.0000229,0.285151522,3190.000055,0.966666683,17.00000007,0.005151515,47.00000061,0.014242424,3.00000003,0.000909091,10.00000023,0.003030303,33.00000081,0.01,125.000002,0.037878788,60.34683686,0.038958578,108.8221537,0.070253166,3300.000058,1.000000018,716.2298268,0.217039341,491.000011,0.148787882,941.0000229,0.285151522,3190.000055,0.966666683,17.00000007,0.005151515,47.00000061,0.014242424,3.00000003,0.000909091,10.00000023,0.003030303,33.00000081,0.01,125.000002,0.037878788,60.34683686,0.038958578,108.8221537,0.070253166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,491,941,3190,17,47,3,10,33,125,62,111
12009068200,Florida,Brevard,1,2830,1443,0,0,0,0,0,0,0,0,0,6.3,87045,1,1,1,1,1,0,0,0,1108.769755,1930.751918,1108.769755,299.5058337,421.6433451,299.5058337,1930.751918,0.682244494,421.6433451,0.148990581,291.7167431,0.103080121,419.1925846,0.148124588,1850.522252,0.653894789,19.1465354,0.00676556,17.0547795,0.006026424,0,0,7.413517701,0.002619618,36.61483248,0.012938103,47.36860036,0.016738021,60.1015026,0.041650383,23.51906024,0.016298725,1108.769755,0.391791433,299.5058337,0.10583245,143.1900163,0.050597179,222.9774586,0.078790621,1059.219993,0.374282683,12.23751606,0.004324211,9.058708734,0.003200957,0,0,4.020690185,0.001420739,24.23284016,0.008562841,31.02583856,0.010963194,53.17294032,0.036848884,14.47950084,0.010034304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,368,816,2714,24,30,0,9,53,69,57,31
12009068300,Florida,Brevard,1,2625,1629,0,0,0,0,0,0,0,0,0,4.8,58594,0,1,0,1,0,0,0,0,358.035408,753.0858611,358.035408,54.73562694,124.0163518,54.73562694,753.0858611,0.286889852,124.0163518,0.047244325,32.82732844,0.012505649,424.0307937,0.16153554,735.4539613,0.280172938,3.000000078,0.001142857,3.896396879,0.001484342,0,0,3.000000078,0.001142857,7.735485747,0.002946852,25.70095178,0.009790839,51.75593388,0.031771598,18.56335581,0.011395553,358.035408,0.136394441,54.73562694,0.020851667,15.81228948,0.006023729,199.9125228,0.076157152,351.2587175,0.133812845,1.694173891,0.0006454,0.564724628,0.000215133,0,0,1.694173891,0.0006454,2.823623136,0.001075666,12.42394182,0.00473293,22.81704694,0.014006781,8.760398209,0.005377777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,104,1433,2534,15,35,0,3,38,69,185,64
12009068400,Florida,Brevard,1,2142,1100,0,0,0,0,0,0,0,0,0,6.7,76050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,263,725,2019,21,53,0,12,37,102,77,74
12009068501,Florida,Brevard,1,2226,1283,0,0,0,0,0,0,0,0,1,7.7,44742,0,0,0,0,0,0,0,0,19.20437431,447.2182719,19.20437431,1.307340026,30.44443667,1.307340026,447.2182719,0.200906681,30.44443667,0.013676746,40.07980328,0.018005302,123.361754,0.055418578,425.4097448,0.191109499,7.074471247,0.003178109,5.659577093,0.002542487,0,0,0.707447137,0.000317811,8.367024349,0.003758771,16.85639043,0.007572502,6.845857948,0.005335821,31.5106467,0.02456013,19.20437431,0.008627302,1.307340026,0.000587305,1.771108747,0.000795646,5.417509079,0.002433742,18.23200226,0.008190477,0.347276211,0.000156009,0.277820975,0.000124807,0,0,0.034727622,1.56009E-05,0.312548608,0.000140408,0.729280055,0.000327619,0.293182552,0.000228513,1.349483371,0.001051819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,181,640,2126,41,18,0,13,28,88,113,153
12009068502,Florida,Brevard,1,2590,1544,0,0,0,0,1,0,1,1,1,21.7,38095,0,1,0,1,0,0,0,1,1.633238554,1969.724018,1.633238554,0.544412851,1165.305191,0.544412851,1969.724018,0.760511204,1165.305191,0.449924784,201.3290066,0.077733207,359.6012283,0.138842173,1837.348497,0.709400964,31.9467717,0.012334661,28.14532253,0.01086692,2,0.000772201,11.73412038,0.004530548,58.54930148,0.022605908,119.8057466,0.046257045,194.4761057,0.125956027,171.7728171,0.111251825,1.633238554,0.000630594,0.544412851,0.000210198,0.094680496,3.65562E-05,0.591753066,0.000228476,1.582516789,0.00061101,0.003381446,1.30558E-06,0.003381446,1.30558E-06,0,0,0.003381446,1.30558E-06,0.040577356,1.56669E-05,0.064247482,2.4806E-05,0.045030966,2.91651E-05,0.136718154,8.8548E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,242,493,2418,42,32,10,14,74,150,227,238
12009068601,Florida,Brevard,1,1892,1049,0,0,0,0,0,0,0,1,0,15,60982,1,1,1,1,1,0,0,1,1704.304718,1892.000036,1704.304718,459.9049307,510.5543255,459.9049307,1892.000036,1.000000019,510.5543255,0.269849009,199.0000006,0.105179704,414.0000048,0.21881607,1717.000009,0.90750529,62.00000057,0.032769556,55.00000059,0.029069768,0,0,4.99999998,0.002642706,53.00000046,0.028012685,107.0000022,0.056553912,141.6441634,0.135027801,175.8054019,0.167593329,1704.304718,0.900795306,459.9049307,0.243078716,182.8354667,0.096636082,361.210312,0.190914541,1545.582387,0.81690401,56.51878022,0.029872505,49.70302079,0.026270096,0,0,3.892793844,0.002057502,48.60771617,0.025691182,95.05913308,0.050242671,126.4317486,0.120525976,156.924111,0.149594005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,199,414,1717,62,55,0,5,53,107,170,211
12009068602,Florida,Brevard,1,3803,2083,0,0,0,0,0,0,0,1,0,15.2,54583,1,1,1,1,1,0,0,1,3400.261533,3802.999948,3400.261533,834.0200049,998.6136672,834.0200049,3802.999948,0.999999986,998.6136672,0.262585766,400.9999941,0.10544307,1055.999982,0.277675515,3529.999982,0.928214563,101.9999982,0.02682093,68.99999939,0.018143571,0.999999978,0.00026295,7.999999941,0.002103602,92.99999926,0.024454378,225.9999963,0.059426767,122.509081,0.058813769,133.8352641,0.064251207,3400.261533,0.894099798,834.0200049,0.219305812,330.7146998,0.08696153,1006.699235,0.264711868,3182.864757,0.83693525,82.24889528,0.021627372,53.94207557,0.014184085,0.999999978,0.00026295,6.753432979,0.001775817,73.452397,0.01931433,189.0785226,0.049718255,100.881332,0.048430788,119.70126,0.057465799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,401,1056,3530,102,69,1,8,93,226,135,133
12009069100,Florida,Brevard,0,4568,1902,0,0,0,0,0,0,0,0,0,6.5,83125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4567.999972,0.999999994,986.5840526,0.215977244,858.9999875,0.188047283,880.9999965,0.192863397,4250.999977,0.930604198,45.99999926,0.010070052,117.9999987,0.025831874,4.999999846,0.001094571,14.99999986,0.003283713,132.9999987,0.029115586,247.9999982,0.054290718,14.59165146,0.007671741,93.47646139,0.049146405,4185.457761,0.916256077,894.4032023,0.195797549,791.0873027,0.173180233,803.5370542,0.17590566,3883.987362,0.85025993,42.65960187,0.009338792,112.1017053,0.024540654,4.999999846,0.001094571,14.72924842,0.003224441,126.9798491,0.02779769,231.4421406,0.050665968,13.92814518,0.007322894,85.75949572,0.045089114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,859,881,4251,46,118,5,15,133,248,15,95
12009069200,Florida,Brevard,1,2382,1129,0,0,0,0,0,0,0,0,0,11.5,49764,0,1,0,1,0,0,0,0,0,1075.104706,0,0,480.2486023,0,1075.104706,0.451345385,480.2486023,0.201615702,188.3643417,0.079078229,257.4296353,0.108072895,996.7296178,0.418442325,12.00588235,0.005040253,16.03232839,0.006730616,0.880869854,0.000369803,3.001603313,0.001260119,46.4543883,0.019502262,68.77987726,0.028874844,19.95020254,0.017670684,41.06219958,0.036370416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,367,596,2209,58,27,2,7,79,162,41,85
12009069300,Florida,Brevard,1,2983,1313,0,4,0.0013409,0,0,0,0,0,0,11.7,66016,1,1,1,1,1,0,0,0,1674.974269,2570.233454,1674.974269,345.759938,599.741441,345.759938,2570.233454,0.861627038,599.741441,0.201053115,471.1489465,0.157944669,504.6159425,0.16916391,2362.280415,0.79191432,30.0378179,0.010069667,86.40375037,0.028965387,1.999999963,0.000670466,18.8388096,0.00631539,70.67265931,0.023691807,147.542778,0.049461206,51.80074764,0.039452207,100.4652556,0.076515808,1674.974269,0.561506627,345.759938,0.115910137,286.9690235,0.096201483,344.7863766,0.115583767,1555.458489,0.521440995,19.6829241,0.006598365,42.74028121,0.014327952,1.999999963,0.000670466,14.90009143,0.004995002,40.19248627,0.013473847,101.0229987,0.033866242,32.32483146,0.024619064,64.74209299,0.049308525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,558,580,2725,40,109,2,22,85,176,58,112
12009069400,Florida,Brevard,1,6113,2319,0,64,0.0104695,0,0,0,0,0,0,3.2,104519,1,1,1,1,1,0,0,0,6100.892872,6112.724301,6100.892872,640.439329,641.6172868,640.439329,6112.724301,0.9999549,641.6172868,0.104959478,1300.980588,0.212821951,1187.906814,0.194324687,5743.724335,0.939591745,47.99999978,0.007852118,156.9999998,0.025682971,2.000000007,0.000327172,26.00000006,0.004253231,136,0.022247669,272.9922346,0.044657653,96.451182,0.041591713,65.32055319,0.028167552,6100.892872,0.998019446,640.439329,0.10476678,1300.392445,0.212725739,1185.065628,0.19385991,5733.239981,0.937876653,47.98855698,0.007850247,156.9256217,0.025670803,2.000000007,0.000327172,25.99427866,0.004252295,134.7444681,0.022042282,272.871405,0.044637887,95.83681999,0.041326787,65.1374326,0.028088587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,1301,1188,5744,48,157,2,26,136,273,109,64
12009069700,Florida,Brevard,1,2215,976,0,0,0,0,1,0,0,0,1,26,55750,0,1,0,1,0,0,0,0,0,876.0161352,0,0,438.6882094,0,876.0161352,0.395492612,438.6882094,0.198053368,173.7040281,0.078421683,162.6328488,0.073423408,746.4146211,0.33698177,70.92648613,0.032020987,12.335203,0.00556894,0,0,5.302413201,0.002393866,41.03743234,0.018527057,80.49409892,0.036340451,49.76193654,0.050985591,84.17603231,0.086245935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,461,391,1829,211,39,1,18,117,207,112,206
12009069801,Florida,Brevard,1,3520,1488,0,0,0,0,0,0,0,0,0,9.8,81212,0,1,0,1,0,0,0,0,0,1766.529566,0,0,325.8219573,0,1766.529566,0.50185499,325.8219573,0.092563056,309.6313902,0.087963463,383.2258858,0.10887099,1605.754853,0.456180356,18.32605557,0.005206266,60.70482579,0.017245689,2.00000006,0.000568182,9.977309237,0.002834463,69.76649873,0.019820028,105.2761116,0.029907986,11.98669267,0.008055573,21.40317891,0.014383857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,627,808,3247,46,82,2,17,126,202,27,42
12009069802,Florida,Brevard,1,4156,1846,0,5,0.0012031,0,1,0,0,0,1,22.2,44176,0,1,0,1,0,0,0,0,0,1078.004343,0,0,554.0499833,0,1078.004343,0.259385068,554.0499833,0.133313278,168.3950391,0.040518537,320.2216053,0.077050434,1004.252002,0.241639077,24.63443303,0.005927438,17.39318447,0.004185078,0.923392168,0.000222183,1.662631979,0.000400056,29.13871392,0.00701124,41.98600964,0.010102505,19.4588198,0.010541072,126.0849482,0.068301705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,797,806,3622,227,80,24,15,188,306,134,475
12009069901,Florida,Brevard,1,7926,3182,0,29,0.0036588,0,0,0,0,1,0,9.6,80547,1,1,1,1,1,0,0,1,7925.999939,7925.999939,7925.999939,1798.744488,1798.744488,1798.744488,7925.999939,0.999999992,1798.744488,0.226942277,1701.99998,0.214736308,1547.999982,0.195306584,7361.999922,0.928841777,105.9999994,0.013373707,211.9999987,0.026747413,9.000000203,0.001135503,24.99999992,0.003154176,211.999999,0.026747413,432.999999,0.05463033,172.002525,0.054054848,276.4847561,0.086890244,7925.999939,0.999999992,1798.744488,0.226942277,1701.99998,0.214736308,1547.999982,0.195306584,7361.999922,0.928841777,105.9999994,0.013373707,211.9999987,0.026747413,9.000000203,0.001135503,24.99999992,0.003154176,211.999999,0.026747413,432.999999,0.05463033,172.002525,0.054054848,276.4847561,0.086890244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,1702,1548,7362,106,212,9,25,212,433,181,285
12009069902,Florida,Brevard,1,4391,1769,0,287,0.065361,0,1,0,0,0,1,20.1,51250,0,1,0,1,0,0,0,0,447.9477221,1558.476633,447.9477221,222.0849843,708.2341074,222.0849843,1558.476633,0.354925218,708.2341074,0.161292213,300.661693,0.06847226,326.2524094,0.074300253,1333.135147,0.303606273,108.7477025,0.024766045,41.95244585,0.009554189,0.045307212,1.03182E-05,5.68518111,0.001294735,68.9108491,0.015693657,90.51925855,0.020614725,40.80852414,0.023068697,147.0364897,0.083118423,447.9477221,0.102014967,222.0849843,0.050577314,91.14301027,0.020756778,88.01372371,0.020044118,398.7862568,0.090819006,15.41204125,0.003509916,8.946616649,0.00203749,0,0,2.681472987,0.000610675,22.12133139,0.00503788,24.39502759,0.005555688,7.541397513,0.004263085,42.94164531,0.024274531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,953,1043,3112,938,101,1,26,213,295,170,387
12009071100,Florida,Brevard,0,3880,1754,0,0,0,0,0,0,0,0,0,13.7,66538,0,0,0,0,0,0,0,0,108.4559812,108.4559812,0,27.95655995,27.95655995,0,3879.983729,0.999995806,1088.383631,0.280511245,440.000005,0.113402063,1428.991896,0.36829688,3771.983769,0.972160765,28.99999991,0.007474227,20.0000004,0.005154639,1.000000052,0.000257732,14.00000018,0.003608247,44.00000071,0.011340206,56.00000055,0.01443299,55.65122791,0.03172818,133.3834141,0.076045276,3823.276981,0.985380665,1070.649503,0.275940593,439.9998848,0.113402032,1396.864349,0.360016585,3715.905755,0.957707669,28.99983968,0.007474185,19.37146886,0.004992647,1.000000052,0.000257732,13.99996013,0.003608237,44.00000071,0.011340206,55.37150906,0.014271007,54.58439038,0.031119949,131.0838531,0.074734238,108.4559812,0.027952572,27.95655995,0.007205299,16.53413094,0.004261374,14.36254976,0.003701688,103.5919018,0.026698944,0,0,0,0,0.5384998,0.000138789,1.0769996,0.000277577,3.248580699,0.000837263,0.820936125,0.000211581,1.173507521,0.000669046,3.154444169,0.001798429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,440,1429,3772,29,20,1,14,44,56,50,120
